City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,ad dilam,23.9915,47.1627,91.81,20,37,16.44,SA,1715969994
276,chonchi,-42.6128,-73.8092,54.12,67,4,0.69,CL,1715969994
277,yorkton,51.2167,-102.4677,67.84,60,75,16.11,CA,1715969994
278,aldinga beach,-35.2793,138.4604,54.73,81,20,10.76,AU,1715969994
279,sisimiut,66.9395,-53.6735,29.48,69,1,12.59,GL,1715969994
280,medina,24.4686,39.6142,97.23,9,20,6.91,SA,1715969847
281,cabimas,10.3883,-71.4399,88.21,66,99,8.59,VE,1715969730
282,yerofey pavlovich,53.9667,121.9667,37.38,43,100,8.16,RU,1715969994
283,porto novo,6.4965,2.6036,82.13,81,99,5.97,BJ,1715969738
284,camana,-16.6228,-72.7111,66.76,90,99,10.8,PE,1715969995
285,kingston,17.997,-76.7936,90.55,66,20,20.71,JM,1715969890
286,jakar,27.5492,90.7525,52.93,98,100,3.09,BT,1715969995
287,tindouf,27.6711,-8.1474,88.25,16,2,23.02,DZ,1715969995
288,port moresby,-9.4431,147.1797,76.42,100,40,3.44,PG,1715969811
289,kailua-kona,19.6406,-155.9956,85.59,77,0,5.75,US,1715969995
290,kabalo,-6.05,26.9167,78.22,52,85,4.18,CD,1715969995
291,tazacorte,28.629,-17.9293,69.15,81,40,5.75,ES,1715969995
292,ryotsu-minato,38.0833,138.4333,53.53,82,6,5.68,JP,1715969995
293,masterton,-40.9597,175.6575,54.1,93,20,5.77,NZ,1715969995
294,edgewater,28.9889,-80.9023,78.94,100,100,8.05,US,1715969995
295,lebu,-37.6167,-73.65,54.54,64,0,7.07,CL,1715969726
296,mukalla,14.5425,49.1242,84.49,75,0,6.67,YE,1715969995
297,tsiombe,-25.3,45.4833,71.62,79,9,4.18,MG,1715969995
298,golfito,8.639,-83.166,80.65,82,46,5.32,CR,1715969995
299,malmberget,67.1753,20.6549,70.36,33,35,6.91,SE,1715969995
300,buncrana,55.1333,-7.45,58.77,89,48,8.66,IE,1715969995
301,borazjan,29.2666,51.2159,92.5,32,0,5.21,IR,1715969996
302,northwich,53.2614,-2.5123,69.57,65,100,3.44,GB,1715969996
303,turbat,26.0023,63.044,90.27,36,1,8.03,PK,1715969996
304,kinablangan,7.6947,126.5503,75.31,78,100,5.77,PH,1715969996
305,sinabang,2.4803,96.3801,80.51,83,100,0.76,ID,1715969996
306,masina,-4.3836,15.3914,86.34,74,20,0.0,CD,1715969996
307,codrington,-38.2667,141.9667,50.54,56,40,13.35,AU,1715969996
308,narvik,68.4384,17.4272,62.01,87,93,3.06,NO,1715969996
309,maryborough,-25.5333,152.7,61.11,97,22,5.26,AU,1715969996
310,belmonte,-15.8631,-38.8828,82.2,62,1,7.29,BR,1715969996
311,beroroha,-21.6667,45.1667,77.92,53,52,2.62,MG,1715969996
312,pisco,-13.7,-76.2167,68.05,88,20,9.22,PE,1715969996
313,huarmey,-10.0681,-78.1522,66.61,85,49,19.19,PE,1715969996
314,soure,-0.7167,-48.5233,75.61,94,100,8.16,BR,1715969996
315,caxito,-8.5785,13.6643,75.65,92,71,5.84,AO,1715969996
316,port saint john's,-31.6229,29.5448,67.86,83,70,5.03,ZA,1715969996
317,kismayo,-0.3582,42.5454,80.15,79,54,13.09,SO,1715969996
318,charters towers,-20.1,146.2667,63.48,86,52,6.64,AU,1715969996
319,nemuro,43.3236,145.575,47.1,91,2,10.63,JP,1715969997
320,berezovyy,51.6667,135.7,60.98,51,100,5.73,RU,1715969997
321,zhalantun,48.0,122.7167,55.02,23,87,19.77,CN,1715969997
322,lumut,4.2323,100.6298,81.77,80,92,3.02,MY,1715969997
323,hilo,19.7297,-155.09,88.29,96,100,4.61,US,1715969997
324,ulsteinvik,62.3432,5.8487,68.9,66,57,1.01,NO,1715969997
325,sechura,-5.5569,-80.8222,66.0,89,69,10.85,PE,1715969997
326,coahuayana de hidalgo,18.7,-103.6583,89.91,42,0,7.49,MX,1715969997
327,balykshi,47.0667,51.8667,59.0,67,40,8.95,KZ,1715969997
328,alice springs,-23.7,133.8833,45.95,87,40,4.61,AU,1715969997
329,dubbo,-32.25,148.6167,48.33,87,61,6.91,AU,1715969997
330,felege neway,6.3,36.8833,72.86,85,33,3.56,ET,1715969997
331,thulamahashi,-24.7246,31.1994,70.41,32,0,5.12,ZA,1715969997
332,la plata,-34.9215,-57.9545,51.82,63,30,8.5,AR,1715969701
333,rio cuarto,-33.1307,-64.3499,55.67,49,0,10.11,AR,1715969997
334,acajutla,13.5928,-89.8275,85.71,68,100,10.36,SV,1715969997
335,crato,-7.2342,-39.4094,89.31,51,40,5.75,BR,1715969998
336,blythe,33.6103,-114.5964,90.05,27,0,11.5,US,1715969998
337,saint-francois,46.4154,3.9054,60.24,69,75,13.8,FR,1715969998
338,ambikapur,23.1167,83.2,79.72,44,87,7.52,IN,1715969998
339,cestos city,5.46,-9.5828,82.72,76,100,6.04,LR,1715969998
340,iquitos,-3.7481,-73.2472,84.24,79,75,3.44,PE,1715969998
341,antalaha,-14.9003,50.2788,77.99,91,100,19.39,MG,1715969836
342,jutai,-5.1833,-68.9,88.66,59,85,0.89,BR,1715969998
343,samana,19.2056,-69.3369,91.62,66,20,6.91,DO,1715969998
344,namibe,-15.1961,12.1522,76.39,80,32,7.85,AO,1715969998
345,hegang,47.4,130.3667,61.39,40,100,5.5,CN,1715969998
346,ola,59.5833,151.2833,42.13,68,7,1.92,RU,1715969998
347,westport,41.1415,-73.3579,74.55,57,75,8.05,US,1715969864
348,severomorsk,69.0689,33.4162,41.4,100,100,6.24,RU,1715969998
349,kapa'a,22.0752,-159.319,73.18,88,100,8.05,US,1715969998
350,minas de marcona,-15.2119,-75.1103,63.81,72,77,18.19,PE,1715969998
351,berdigestyakh,62.0989,126.6992,30.34,83,17,6.46,RU,1715969998
352,mount pleasant,32.7941,-79.8626,82.99,83,0,5.75,US,1715969744
353,darwin,-12.4611,130.8418,80.58,57,44,10.36,AU,1715969998
354,bechar,31.6167,-2.2167,91.72,9,40,23.02,DZ,1715969998
355,vilyuchinsk,52.9306,158.4028,46.26,76,98,5.55,RU,1715969999
356,pompeu,-19.2244,-44.9353,86.95,30,0,2.37,BR,1715969999
357,karkkila,60.5342,24.2098,64.17,56,51,5.82,FI,1715969999
358,lobujya,27.95,86.8167,26.08,75,100,1.39,NP,1715969999
359,saudarkrokur,65.7461,-19.6394,44.67,49,92,20.71,IS,1715969999
360,touros,-5.1989,-35.4608,85.19,66,31,10.13,BR,1715969999
361,kotido,2.9806,34.1331,78.58,53,100,5.26,UG,1715969999
362,road town,18.4167,-64.6167,87.84,66,40,8.05,VG,1715969999
363,as saffaniyah,27.9708,48.73,87.93,34,0,10.22,SA,1715969999
364,kristinestad,62.2743,21.376,65.1,61,16,6.96,FI,1715969999
365,alofi,-19.0595,-169.9187,76.89,88,20,6.91,NU,1715969999
366,grand-bassam,5.2118,-3.7388,84.16,79,77,7.99,CI,1715969999
367,puerto princesa,9.7392,118.7353,82.38,83,20,4.61,PH,1715970000
368,kone,-21.0595,164.8658,67.12,95,2,4.38,NC,1715970000
369,puerto baquerizo moreno,-0.9,-89.6,79.79,74,100,11.5,EC,1715970000
370,mili,6.0815,171.735,82.62,81,97,16.98,MH,1715969720
371,ngambe,4.2333,10.6167,73.26,97,77,3.49,CM,1715970000
372,al ghayzah,16.2079,52.176,85.35,71,6,10.07,YE,1715970000
373,santa cruz,-17.8,-63.1667,62.06,88,75,16.11,BO,1715969919
374,bela,25.9333,81.9833,93.74,13,76,5.97,IN,1715970000
375,embu,-23.6489,-46.8522,87.35,59,6,10.27,BR,1715970000
376,ellsworth,44.5434,-68.4195,76.95,65,20,10.36,US,1715969739
377,princes risborough,51.7255,-0.8314,67.78,65,100,4.38,GB,1715970000
378,kittila,67.6647,24.8936,66.34,39,0,12.66,FI,1715970000
379,namie,37.4833,141.0,58.98,64,44,6.85,JP,1715970000
380,nhamunda,-2.1861,-56.7131,84.51,81,100,5.41,BR,1715970000
381,ghadamis,30.1337,9.5007,91.18,24,100,12.21,LY,1715970000
382,osiek,49.9507,19.2644,55.0,78,71,7.76,PL,1715970001
383,burang,30.25,81.1667,38.8,71,42,3.24,CN,1715970001
384,susuman,62.7833,148.1667,35.98,86,46,5.99,RU,1715970001
385,mount gambier,-37.8333,140.7667,45.09,71,44,4.9,AU,1715970001
386,thunder bay,48.4001,-89.3168,60.71,63,75,12.66,CA,1715969930
387,keren,15.7778,38.4581,80.42,43,47,3.85,ER,1715970001
388,trelleborg,55.3751,13.1569,60.75,73,0,23.13,SE,1715970001
389,badger,64.8,-147.5333,54.37,51,75,0.0,US,1715970001
390,barclayville,4.6797,-8.2339,81.23,85,100,3.51,LR,1715970001
391,tafuna,-14.3358,-170.72,80.55,89,75,10.36,AS,1715970002
392,prince george,53.9166,-122.753,52.25,52,100,6.91,CA,1715969776
393,ayapel,8.3137,-75.1398,89.24,68,100,4.83,CO,1715970002
394,mwinilunga,-11.7358,24.4293,61.41,50,17,4.38,ZM,1715970002
395,tual,-5.6667,132.75,81.48,85,100,22.62,ID,1715970002
396,dakhla,23.6848,-15.958,69.82,73,0,16.11,EH,1715970003
397,tyukhtet,56.5389,89.3011,48.83,64,64,7.52,RU,1715970003
398,aligudarz,33.4006,49.6949,56.44,49,0,6.73,IR,1715970004
399,kavieng,-2.5744,150.7967,81.45,84,100,17.18,PG,1715970004
400,niafunke,15.9322,-3.9906,103.28,23,87,9.73,ML,1715970004
401,trapani,37.8333,12.6667,76.28,64,40,3.44,IT,1715970004
402,port antonio,18.18,-76.4612,91.31,62,4,15.52,JM,1715970005
403,hobyo,5.3505,48.5268,83.71,76,79,21.14,SO,1715970005
404,keningau,5.3378,116.1602,72.97,99,100,1.19,MY,1715970005
405,gorgan,36.8387,54.4348,62.56,82,100,6.91,IR,1715970005
406,nantucket,41.2835,-70.0995,68.14,95,100,23.02,US,1715969716
407,chos malal,-37.3781,-70.2709,47.28,54,11,1.39,AR,1715970005
408,pascagoula,30.3658,-88.5561,83.32,80,100,9.22,US,1715970005
409,lazarevskoye,43.9061,39.3331,52.29,80,24,5.95,RU,1715970005
410,wainwright,52.839,-110.8572,46.99,64,97,18.5,CA,1715970005
411,san clemente del tuyu,-36.3569,-56.7235,54.99,57,51,13.42,AR,1715969804
412,payyannur,12.1,75.2,78.06,92,100,4.5,IN,1715970005
413,raseiniai,55.3736,23.1217,61.21,76,18,5.39,LT,1715970005
414,mwene-ditu,-7.0,23.45,73.2,48,1,2.15,CD,1715970005
415,hadibu,12.65,54.0333,86.52,72,3,4.61,YE,1715970005
416,itatinga,-23.1017,-48.6158,85.41,24,3,8.21,BR,1715969791
417,north lakhimpur,27.2333,94.1167,77.23,77,85,2.19,IN,1715970006
418,ulladulla,-35.35,150.4667,51.85,72,100,16.15,AU,1715970006
419,nuku'alofa,-21.1333,-175.2,73.74,100,40,4.61,TO,1715970006
420,roma,43.2128,-75.4557,75.81,53,0,6.91,US,1715970006
421,taft,31.7471,54.2088,75.15,29,20,2.3,IR,1715969820
422,sarakhs,36.5449,61.1577,70.47,75,75,5.7,IR,1715970006
423,choyr,46.3611,108.3611,49.89,40,93,15.82,MN,1715970006
424,santiago de cao,-7.9589,-79.2392,68.13,83,75,13.8,PE,1715970006
425,tamandare,-8.7597,-35.1047,82.4,72,20,9.22,BR,1715970006
426,corumba,-19.0092,-57.6533,89.51,48,20,8.05,BR,1715970006
427,orlovskiy,46.8714,42.0592,51.67,57,99,4.74,RU,1715969969
428,plastun,44.7561,136.2939,48.72,73,4,6.04,RU,1715970006
429,fort mcmurray,56.7268,-111.381,45.99,87,100,11.5,CA,1715970006
430,karagandy,49.8019,73.1021,51.75,48,90,5.5,KZ,1715970006
431,andergrove,-21.0833,149.1833,60.49,86,3,8.28,AU,1715970006
432,cabedelo,-6.9811,-34.8339,75.87,79,59,7.78,BR,1715970007
433,trincomalee,8.5711,81.2335,82.67,81,100,7.63,LK,1715970007
434,lyskovo,56.0328,45.0422,49.06,77,97,7.16,RU,1715970007
435,machico,32.7,-16.7667,70.0,89,75,9.22,PT,1715970007
436,tannum sands,-23.9504,151.3693,61.75,94,1,5.75,AU,1715970007
437,semporna,4.4818,118.6112,80.78,86,97,2.35,MY,1715970007
438,talara,-4.5772,-81.2719,81.36,57,0,18.57,PE,1715970007
439,basco,20.4487,121.9702,81.55,80,18,8.43,PH,1715970007
440,manay,7.215,126.5397,76.08,75,91,5.53,PH,1715970007
441,porbandar,21.6422,69.6093,84.38,74,0,14.03,IN,1715970007
442,brookings,44.3114,-96.7984,82.45,37,0,16.11,US,1715970007
443,hajin,34.6927,40.827,83.25,24,2,9.37,SY,1715970007
444,cannonvale,-20.2833,148.7,70.99,91,7,9.04,AU,1715970007
445,ciudad bolivar,8.1222,-63.5497,94.84,43,54,11.74,VE,1715970007
446,bakchar,57.0186,82.0711,51.08,52,98,8.03,RU,1715970007
447,inirida,3.8653,-67.9239,95.36,45,31,0.13,CO,1715970008
448,chernomorskoye,45.5039,32.6997,57.92,65,26,8.59,UA,1715969956
449,zhezqazghan,47.7833,67.7667,60.04,72,100,13.98,KZ,1715970008
450,luchegorsk,46.4764,134.2569,51.82,66,51,7.56,RU,1715970008
451,smithers,54.7804,-127.1743,52.12,54,75,2.3,CA,1715970008
452,weyburn,49.6668,-103.8511,59.22,77,99,10.36,CA,1715969718
453,san jose del guaviare,2.5729,-72.6459,89.73,58,63,2.75,CO,1715970008
454,quatis,-22.4072,-44.2581,87.55,46,11,1.39,BR,1715970008
455,villa de leyva,5.645,-73.5667,72.39,66,100,3.98,CO,1715970008
456,ondjiva,-17.0667,15.7333,65.8,19,0,7.81,AO,1715970008
457,peniche,39.3558,-9.3811,65.28,78,8,14.2,PT,1715970008
458,labasa,-16.4167,179.3833,74.98,94,94,4.63,FJ,1715970008
459,malvan,16.0667,73.4667,85.21,80,30,4.59,IN,1715970008
460,carbonear,47.7332,-53.2148,47.23,91,84,9.4,CA,1715970008
461,bamboo flat,11.7,92.7167,84.29,84,20,2.3,IN,1715970008
462,raja,8.4596,25.678,87.57,44,74,4.43,SS,1715970008
463,gornozavodsk,58.3758,58.3211,42.24,95,98,4.21,RU,1715970008
464,reggane,26.7158,0.1714,101.26,19,0,15.32,DZ,1715970008
465,katabu,-4.9333,122.5167,75.7,91,96,4.43,ID,1715970009
466,sukumo,32.9333,132.7333,58.14,57,55,3.8,JP,1715970009
467,urubamba,-13.3047,-72.1158,72.5,58,93,8.48,PE,1715970009
468,shar'ya,58.3686,45.5144,45.99,98,100,7.0,RU,1715969806
469,san rafael del yuma,18.4299,-68.6739,88.0,54,39,8.01,DO,1715970009
470,selfoss,63.9331,-20.9971,45.05,59,71,14.85,IS,1715970009
471,ndioum,16.5129,-14.6471,102.24,9,0,5.41,SN,1715970009
472,art khwajah,37.0857,69.4796,76.51,64,100,7.16,AF,1715970009
473,korla,41.7597,86.1469,82.02,24,82,9.66,CN,1715970009
474,hulan,45.9833,126.6,69.91,65,99,8.08,CN,1715970009
475,mount pearl,47.5166,-52.7813,45.95,88,100,10.36,CA,1715970009
476,hanzhong,33.0728,107.0303,69.87,68,65,0.6,CN,1715970009
477,shahr-e babak,30.1165,55.1186,72.28,37,40,10.94,IR,1715969835
478,daru,-9.0763,143.2092,79.0,91,97,19.53,PG,1715970009
479,malango,-2.9627,119.9001,67.39,95,97,2.39,ID,1715970009
480,coron,11.9986,120.2043,80.92,79,22,2.64,PH,1715970009
481,walvis bay,-22.9575,14.5053,83.35,21,0,10.36,NA,1715970010
482,sosnovyy bor,59.9,29.1167,53.56,61,8,9.35,RU,1715970010
483,papao,-17.75,-149.55,80.28,71,21,24.45,PF,1715970010
484,higuera de zaragoza,25.95,-109.2833,87.73,31,38,9.78,MX,1715970010
485,levokumskoye,44.8219,44.6606,53.76,70,69,4.56,RU,1715970010
486,bandon,51.7469,-8.7425,58.59,87,97,5.08,IE,1715970010
487,chui,-33.6971,-53.4616,58.91,64,62,8.57,UY,1715969973
488,sangueya,10.7,-14.3667,85.32,65,89,11.14,GN,1715970010
489,siavonga,-16.5382,28.7088,72.7,51,0,4.52,ZM,1715970010
490,dadiya,9.6167,11.4333,92.86,44,13,7.61,NG,1715970010
491,martapura,-3.4167,114.85,76.37,95,100,2.42,ID,1715970010
492,baiyin,36.5583,104.2081,70.5,37,100,0.69,CN,1715970010
493,fuli,46.7217,131.1394,65.75,32,100,14.58,CN,1715970010
494,ilam,26.9167,87.9167,74.75,55,99,6.73,NP,1715970010
495,murzuq,25.9155,13.9184,96.42,7,95,12.46,LY,1715970010
496,lufilufi,-13.8745,-171.5986,76.78,76,100,20.49,WS,1715970010
497,new norfolk,-42.7826,147.0587,42.3,84,10,2.98,AU,1715970010
498,mwingi,-0.9344,38.0601,68.99,85,87,2.17,KE,1715970010
499,guerrero,17.6667,-100.0,90.73,34,1,4.72,MX,1715970011
500,surab,28.4914,66.2585,75.09,33,82,16.28,PK,1715970011
501,villa gesell,-37.2639,-56.973,54.05,62,94,18.28,AR,1715969812
502,gadzhiyevo,69.2551,33.3362,36.01,99,100,7.2,RU,1715970011
503,bonthe,7.5264,-12.505,83.91,76,100,6.76,SL,1715970011
504,ashtabula,41.7001,-80.7665,66.85,89,100,11.5,US,1715969745
505,navoiy,40.0844,65.3792,69.28,68,77,4.61,UZ,1715970011
506,bom jesus,-9.0744,-44.3586,98.96,27,43,5.97,BR,1715970011
507,rondonopolis,-16.4708,-54.6356,99.14,26,6,1.79,BR,1715969752
508,hwange,-18.3693,26.5019,68.63,33,0,2.84,ZW,1715970011
509,balkanabat,39.5108,54.3671,60.58,69,56,16.71,TM,1715970011
510,tarawa,1.419,172.984,80.69,89,20,3.44,KI,1715970011
511,lahij,13.1667,44.5833,82.58,80,74,5.55,YE,1715970011
512,zyryanskoye,56.8306,86.6258,52.57,55,97,9.95,RU,1715970011
513,soe,-9.8607,124.284,63.86,96,53,5.28,ID,1715970011
514,ma'ili,21.4219,-158.1803,77.02,94,100,9.22,US,1715970011
515,show low,34.2542,-110.0298,73.69,23,0,9.22,US,1715969882
516,antonio enes,-16.2325,39.9086,71.6,95,29,4.76,MZ,1715970012
517,kambarka,56.2694,54.2062,49.64,95,100,8.39,RU,1715970012
518,ta`u,-14.2336,-169.5144,79.12,91,100,17.81,AS,1715970012
519,casper,42.8666,-106.3131,75.79,24,0,26.46,US,1715970012
520,hasaki,35.7333,140.8333,57.6,74,66,7.65,JP,1715970012
521,tataouine,32.9297,10.4518,90.64,24,99,18.61,TN,1715970012
522,cururupu,-1.8283,-44.8683,82.49,84,81,4.72,BR,1715970012
523,green river,41.5286,-109.4662,75.18,24,5,10.0,US,1715970012
524,mumford,5.2618,-0.759,80.02,84,92,6.29,GH,1715970012
525,miquelon,47.0975,-56.3814,50.0,97,76,7.23,PM,1715970012
526,miyaly,48.8844,53.7836,54.91,65,83,7.54,KZ,1715970012
527,constantia,44.1833,28.65,50.7,79,100,9.24,RO,1715970012
528,cape coast,5.1053,-1.2466,81.75,82,86,10.51,GH,1715969854
529,nelson,-41.2833,173.2833,43.48,80,69,6.2,NZ,1715970012
530,cidade velha,14.9167,-23.6167,79.27,57,20,20.71,CV,1715970012
531,stephenville,32.2207,-98.2023,81.86,59,40,6.91,US,1715969860
532,mogocha,53.7333,119.7667,32.99,66,100,4.88,RU,1715970012
533,uvinza,-5.1036,30.3911,71.91,80,81,3.51,TZ,1715970012
534,hailar,49.2,119.7,45.37,27,22,17.0,CN,1715970012
535,arkhangel'sk,64.5401,40.5433,41.13,75,100,2.24,RU,1715969767
536,qui nhon,13.7667,109.2333,78.67,89,69,3.87,VN,1715970013
537,aginskoye,51.1,114.53,36.39,33,1,12.59,RU,1715970013
538,wotho,10.1657,166.0102,80.78,78,100,20.56,MH,1715970013
539,curuzu cuatia,-29.7917,-58.0546,61.45,57,1,9.98,AR,1715969758
540,nizhniy odes,63.6445,54.856,31.35,81,100,8.63,RU,1715970013
541,blackwater,-23.5833,148.8833,60.6,66,0,6.29,AU,1715970013
542,flin flon,54.7682,-101.865,49.84,93,100,9.22,CA,1715969717
543,pimentel,-6.8367,-79.9342,75.49,64,0,21.85,PE,1715970013
544,praia da vitoria,38.7333,-27.0667,66.45,59,40,8.84,PT,1715970013
545,sandnessjoen,66.0217,12.6316,70.32,63,0,2.3,NO,1715970013
546,holualoa,19.6228,-155.9522,81.86,78,0,5.75,US,1715970013
547,esil,51.9556,66.4042,60.53,48,99,9.71,KZ,1715970013
548,howard springs,-12.497,131.047,80.51,79,47,5.88,AU,1715970013
549,gantiadi,43.3811,40.0794,55.56,76,20,2.24,GE,1715970013
550,arad,46.3333,21.75,64.96,84,99,4.05,RO,1715970013
551,el granada,37.5027,-122.4694,72.07,72,20,11.5,US,1715970013
